-14,-11.25,27
-11.25,-8.5,67
-8.5,-5.75,527
-5.75,-3,3237
-3,-0.25,11876
-0.25,2.5,36345
2.5,5.25,39024
5.25,8,33224
8,10.75,16279
10.75,13.5,5885
13.5,16.25,498
16.25,19,43
19,21.75,3
21.75,24.5,0
24.5,27.25,3
27.25,30,2
