-10.5,-7.875,5
-7.875,-5.25,24
-5.25,-2.625,137
-2.625,0,790
0,2.625,2201
2.625,5.25,3245
5.25,7.875,4982
7.875,10.5,5195
10.5,13.125,4893
13.125,15.75,3427
15.75,18.375,2153
18.375,21,1359
21,23.625,630
23.625,26.25,254
26.25,28.875,95
28.875,31.5,25
