0.8,2.12667,1
2.12667,3.45333,2
3.45333,4.78,3
4.78,6.10667,1
6.10667,7.43333,2
7.43333,8.76,1
8.76,10.0867,0
10.0867,11.4133,3
11.4133,12.74,1
12.74,14.0667,1
14.0667,15.3933,3
15.3933,16.72,3
16.72,18.0467,0
18.0467,19.3733,0
19.3733,20.7,3
