3.3,4.34,1
4.34,5.38,1
5.38,6.42,0
6.42,7.46,2
7.46,8.5,0
8.5,9.54,0
9.54,10.58,0
10.58,11.62,1
11.62,12.66,0
12.66,13.7,0
13.7,14.74,1
14.74,15.78,0
15.78,16.82,0
16.82,17.86,1
17.86,18.9,1
