-25,-21.25,20
-21.25,-17.5,6
-17.5,-13.75,1
-13.75,-10,20
-10,-6.25,315
-6.25,-2.5,3722
-2.5,1.25,30364
1.25,5,73281
5,8.75,87584
8.75,12.5,106987
12.5,16.25,84519
16.25,20,43180
20,23.75,13793
23.75,27.5,4431
27.5,31.25,704
31.25,35,56
