-4.8,-3.06667,1
-3.06667,-1.33333,3
-1.33333,0.4,7
0.4,2.13333,12
2.13333,3.86667,4
3.86667,5.6,14
5.6,7.33333,14
7.33333,9.06667,19
9.06667,10.8,14
10.8,12.5333,12
12.5333,14.2667,23
14.2667,16,10
16,17.7333,10
17.7333,19.4667,11
19.4667,21.2,9
