-25,-20.625,12
-20.625,-16.25,0
-16.25,-11.875,0
-11.875,-7.5,6
-7.5,-3.125,33
-3.125,1.25,647
1.25,5.625,1371
5.625,10,1844
10,14.375,1009
14.375,18.75,571
18.75,23.125,290
23.125,27.5,31
27.5,31.875,16
31.875,36.25,10
36.25,40.625,0
40.625,45,8
