-4,-2.4,3
-2.4,-0.8,6
-0.8,0.8,17
0.8,2.4,30
2.4,4,38
4,5.6,39
5.6,7.2,44
7.2,8.8,31
8.8,10.4,37
10.4,12,16
12,13.6,7
13.6,15.2,4
15.2,16.8,1
16.8,18.4,0
18.4,20,1
