-3.2,-1.1875,30
-1.1875,0.825,136
0.825,2.8375,724
2.8375,4.85,1487
4.85,6.8625,3282
6.8625,8.875,6108
8.875,10.8875,8290
10.8875,12.9,8486
12.9,14.9125,6269
14.9125,16.925,3309
16.925,18.9375,1020
18.9375,20.95,280
20.95,22.9625,45
22.9625,24.975,26
24.975,26.9875,18
26.9875,29,19
