-14,-11.8,25
-11.8,-9.6,33
-9.6,-7.4,132
-7.4,-5.2,566
-5.2,-3,2168
-3,-0.799999,10025
-0.799999,1.4,23935
1.4,3.6,29986
3.6,5.8,27725
5.8,8,24741
8,10.2,19639
10.2,12.4,6275
12.4,14.6,1571
14.6,16.8,182
16.8,19,29
19,21.2,3
21.2,23.4,0
23.4,25.6,3
25.6,27.8,0
27.8,30,2
