-4.4,-2.16875,54
-2.16875,0.0625,229
0.0625,2.29375,573
2.29375,4.525,960
4.525,6.75625,1167
6.75625,8.9875,1315
8.9875,11.2188,1814
11.2188,13.45,1414
13.45,15.6813,1072
15.6813,17.9125,823
17.9125,20.1438,424
20.1438,22.375,218
22.375,24.6063,147
24.6063,26.8375,63
26.8375,29.0688,24
29.0688,31.3,9
