-10.5,-8.46875,27
-8.46875,-6.4375,108
-6.4375,-4.40625,216
-4.40625,-2.375,887
-2.375,-0.34375,2135
-0.34375,1.6875,4518
1.6875,3.71875,6659
3.71875,5.75,6921
5.75,7.78125,5777
7.78125,9.8125,3992
9.8125,11.8438,2377
11.8438,13.875,1101
13.875,15.9062,94
15.9062,17.9375,0
17.9375,19.9688,0
19.9688,22,1
