11,11.5,1
11.5,12,1
12,12.5,0
12.5,13,1
13,13.5,0
13.5,14,2
14,14.5,0
14.5,15,8
15,15.5,0
15.5,16,0
16,16.5,0
16.5,17,3
17,17.5,0
17.5,18,1
18,18.5,0
18.5,19,1
