-9,-7.46667,1
-7.46667,-5.93333,2
-5.93333,-4.4,1
-4.4,-2.86667,9
-2.86667,-1.33333,12
-1.33333,0.2,26
0.2,1.73333,39
1.73333,3.26667,62
3.26667,4.8,43
4.8,6.33333,52
6.33333,7.86667,35
7.86667,9.4,31
9.4,10.9333,19
10.9333,12.4667,6
12.4667,14,11
