-25,-22.2,1
-22.2,-19.4,0
-19.4,-16.6,0
-16.6,-13.8,0
-13.8,-11,0
-11,-8.2,0
-8.2,-5.4,1
-5.4,-2.6,1
-2.6,0.199999,15
0.199999,3,48
3,5.8,120
5.8,8.6,129
8.6,11.4,96
11.4,14.2,56
14.2,17,5
